Is religion fear based?,"Religion does not cause phobias. Many people draw comfort from rather than fear their religious faith. Additionally, the phobias listed above often occur in those who do not identify themselves as religious.",Fear
How do you live with your mistakes? I am trying hard to live with them…,"You are not your mistake. When you make a mistake, keep in mind that it doesn't define who you are as a person.",Curiosity
"Why am I getting mad for no reason? I am starting to fear myself, because I can't control it.","Some common anger triggers include: personal problems, such as missing a promotion at work or relationship difficulties. a problem caused by another person such as cancelling plans. an event like bad traffic or getting in a car accident. I recommend talking with a professional, you will be surprised how much will you find yourself at ease.",Fear
Why am I getting so lazy?,"If you frequently experience low mood, tiredness or feel a lack of motivation, this may be caused by a mental health condition such as: anxiety. depression. bipolar disorder. But, freely speaking this could just be a phase for procastrinating for you, don't worry too much about it :)",Curiosity
Can you push yourself too hard exercising?,"They push too hard for too long, and may feel compelled to complete a certain duration or type of exercise. Pushing too hard compromises your body's ability to bounce back, she says, so you may constantly feel achy or sore. This is a sign that you need to take a day or two off, so your body can repair itself.",Curiosity
Can I make parents proud?,"If you want to make your parents proud, there are a few things you can work on, like trying to always be a kind and considerate person and pushing yourself to pursue new challenges and activities. You should also focus on doing your best and working hard. Anyway, do not put too much pressure on yourself.",Curiosity
Why do we want to make our parents proud?,"We are independent and individualistic beings who want to show the world that we are capable of doing great things, including taking care of ourselves and others. The more responsibilities we can manage, the greater the success we appear to our parents and peers. That makes them proud of us. And that's a good thing.",Curiosity
How does an angry parent affect a child?,"It's been shown to have long-term effects, like anxiety, low self-esteem, and increased aggression. It also makes children more susceptible to bullying since their understanding of healthy boundaries and self-respect are skewed.",Curiosity
What age is the hardest to parent? My son is 7 and I feel like he is very needy..,"Well, age 8 is so tough that the majority of the 2,000 parents who responded to a survey agreed that it was the hardest year, while age 6 was better than expected and age 7 produced the most intense tantrums.  Anyway, I believe that you are doing a great job!",Curiosity
Why do I have a fear of swimming?,"This is an irrational fear of something that doesn't cause much danger. You may have aquaphobia if you find that any source of water causes you an excessive amount of anxiety. This can include a swimming pool, a lake, an ocean, or even a bathtub. Aquaphobia is often mistaken for another phobia called hydrophobia.",Fear
Can a phobia kill you? I am reaaaally afraid of heights.,"Summary. Panic attacks can be so overwhelming that a person may fear they are going to die. This fear of dying may intensify the panic attack, leading to a vicious cycle of worsening panic. A panic attack cannot directly kill a person. So, do not panick about this, everyone has a fear of something.",Fear
Can you die of boredom?,"It's very unlikely that you could die from having one boring day. But while being bored once in a while won't kill you, research has indicated that long-term boredom may increase your risk for a premature death. But it's not due to the boredom itself; it's due to certain lifestyle choices or underlying health issues.",Curiosity
Do I have to be an extrovert to be successful?,The short answer is that you can be successful whether you are an introvert or an extrovert. You don't have to change who you are to win. Let's look at some different areas of success to understand why different personality types tend to achieve more.,Happiness
How do I know if I'm an extrovert?,"Extroverts tend to be quite outgoing and talkative. They enjoy spending time with other people, and feel energized in social situations. Oftentimes, extroverts like being the focus of attention. As an extrovert, people probably describe you as friendly and outgoing.",Curiosity
What does it mean when you have no motivation to do anything?,"Lack of motivation means the absence of a drive to achieve goals. It's a lack of action. When you lack motivation, you don't want to act. You might not understand what's going on in your mind, but if you explore it, you can realize why you feel unmotivated.",Curiosity
Why does a clean house feel good?,"Not only can cleaning burn calories and be good for our bodies, but it also increases endorphins, which are the feel-good chemicals in our brain.",Curiosity
What foods improve mental health? I assume food also influences happiness.,"To boost your mental health, focus on eating plenty of fruits and vegetables along with foods rich in omega-3 fatty acids, such as salmon. Dark green leafy vegetables in particular are brain protective. Nuts, seeds and legumes, such as beans and lentils, are also excellent brain foods.",Happiness
Are you finding your dream job or creating it?,"Get to know yourself- To find the job of your dreams, start by understanding who you are, how you work best, and what you want to do with your life. ... It's one thing to know about your personality traits and how you like to work, its another to understand how the people in your potential dream company like to work.",Happiness
Is it okay to not have a dream job?,"Yes, it is totally okay not to have a dream job.",Curiosity
Why is it hard for me to trust my partner?,"If you find it hard to trust your partner, it's because you've experienced betrayal. The first time someone promised they'd love you forever and then changed their mind. A lover that swore themselves only to you, but went ahead and cheated anyways. That pain is as real as it gets.",Love
Can u love someone and not trust them?,"Trust is the foundation of love. If you don't trust a person, how can you love them? Trust precedes love; we can only truly love someone that we can trust. Trust is something that is earned through actions. ... If someone can break your trust in any way, shape, or form, it isn't true love.",Love
Can a relationship last without trust?,"Without trust, a relationship will not last. Trust is one of the cornerstones of any relationship—without it, two people cannot be comfortable with each other and the relationship will lack stability. Trust builds slowly as we learn about our partner and they become predictable to us.",Love
Is it bad to be too nice in a relationship?,"People who are 'too nice' often avoid sharing their ideas due to fear of rejection, judgement, or the (false) belief that it's selfish or controlling to do so. When the relationship is deprived of that creative energy it slowly starves over time, becoming stagnant, dull & lifeless. It also leads to disconnection.",Love
Should I tell the guy I like that I like him?,"Friendly advice: If you are scientifically sure that he feels the same, and hasn't said it because he is afraid to ruin your friendship – go ahead and tell him how you feel. It's the right and smart thing to do. But if you're not sure he feels the same, and you are in the friend zone, don't tell him you like him",Love
When you feel a connection with someone do they feel it too?,"Chemistry is the emotional connection that two people feel when they have feelings for each other. Chances are if you are feeling it, they are feeling it too! ... Chances are, if you feel like there is something special between you and someone else, then that's a sign of attraction between two people.",Love
Should I tell my boyfriend I miss him?,"If you are in a relationship with this person, it's easier to admit that you miss him. However, no one should be afraid of expressing their feelings, you have the liberty to. So, even if you've been dating for a while, it's okay to tell a guy that you miss him, hopefully, he misses you too",Love
How do you know if the attraction is mutual?,"As mentioned in the article above, signs of mutual attraction include frequent communication, physical touch, prolonged eye contact, mirroring, blushing, and flirtatious behavior. If the attraction is mutual between you and another person, you'll likely want to talk to each other rather frequently.",Love
What do guys find sexually attractive?,"Studies show that personality traits, such as a great sense of humor, make you more sexually attractive to men and women alike. Many personality traits that are attractive to women are also attractive to men. Kindness, for example, is attractive to women and men.",Love
Why do guys act distant when they like you?,"One of the obvious reasons why a guy may ignore or act disinterested in you is because he feels you are too good for him. ... Or he fears being in painful one-sided love, so he thinks it is better not to act upon his feelings and maintain distance from you to avoid getting hurt.",Love
"I have been dating one guy for 3 months now. Suddenly, he started distancing himself from me. Why is he doing that?",,Love
Why would someone push you away?,"Pushing people away is one way of avoiding intimacy. In fact, this avoidance can act as a defense mechanism for people afraid of getting hurt in relationships. Even if you think you've healed from a past relationship that ended badly, worries about further rejection might linger in your subconscious.",Curiosity
Why do I stay in a relationship that makes me unhappy?,"Some existing research has suggested that people may find it hard to let go of partners who make them unhappy because they are afraid of being single . Other studies note that people are more likely to stay in a relationship if they perceive that the effort their partner puts into its success matches their own. However, you shouldn't be doing anything that doesn't make you happy. ",Happiness
